x,y,heading
0.5563491861040255,0.5563491861040254,0.7853981633974483
0.7331258814006624,0.7331258814006623,0.7853981633974483
0.9099025766972992,0.9099025766972991,0.7853981633974483
1.0866792719939362,1.086679271993936,0.7853981633974483
1.2634559672905732,1.263455967290573,0.7853981633974483
1.4402326625872102,1.44023266258721,0.7853981633974483
1.6170093578838471,1.617009357883847,0.7853981633974483
1.7937860531804841,1.793786053180484,0.7853981633974483
1.970562748477121,1.9705627484771209,0.7853981633974483
2.147339443773758,2.147339443773758,0.7853981633974483
2.324116139070395,2.324116139070395,0.7853981633974483
2.500892834367032,2.500892834367032,0.7853981633974483
2.677669529663669,2.677669529663669,0.7853981633974483
2.8544462249603058,2.8544462249603058,0.7853981633974483
3.0312229202569427,3.0312229202569427,0.7853981633974483
3.2079996155535797,3.2079996155535797,0.7853981633974483
3.3847763108502167,3.3847763108502167,0.7853981633974483
3.5615530061468537,3.5615530061468537,0.7853981633974483
3.7383297014434906,3.7383297014434906,0.7853981633974483
3.9151063967401276,3.9151063967401276,0.7853981633974483
4.091883092036764,4.091883092036764,0.7853981633974483
4.268659787333401,4.268659787333401,0.7853981633974483
4.445436482630037,4.445436482630037,0.7853981633974483
4.622213177926674,4.622213177926674,0.7853981633974483
4.79898987322331,4.79898987322331,0.7853981633974483
4.975766568519947,4.975766568519947,0.7853981633974483
5.152543263816583,5.152543263816583,0.7853981633974483
5.32931995911322,5.32931995911322,0.7853981633974483
5.506096654409856,5.506096654409856,0.7853981633974483
5.682873349706493,5.682873349706493,0.7853981633974483
5.8596500450031295,5.8596500450031295,0.7853981633974483
6.036426740299766,6.036426740299766,0.7853981633974483
6.2132034355964025,6.2132034355964025,0.7853981633974483
6.389980130893039,6.389980130893039,0.7853981633974483
6.566756826189676,6.566756826189676,0.7853981633974483
6.743533521486312,6.743533521486312,0.7853981633974483
6.920310216782949,6.920310216782949,0.7853981633974483
7.097086912079585,7.097086912079585,0.7853981633974483
7.273863607376222,7.273863607376222,0.7853981633974483
7.450640302672858,7.450640302672858,0.7853981633974483
7.627416997969495,7.627416997969495,0.7853981633974483
7.804193693266131,7.804193693266131,0.7853981633974483
7.980970388562768,7.980970388562768,0.7853981633974483
8.157747083859405,8.157747083859405,0.7853981633974483
8.334523779156042,8.334523779156042,0.7853981633974483
8.511300474452678,8.511300474452678,0.7853981633974483
8.688077169749315,8.688077169749315,0.7853981633974483
8.864853865045951,8.864853865045951,0.7853981633974483
9.041630560342588,9.041630560342588,0.7853981633974483
9.218407255639224,9.218407255639224,0.7853981633974483
9.395183950935861,9.395183950935861,0.7853981633974483
9.571960646232498,9.571960646232498,0.7853981633974483
9.748737341529134,9.748737341529134,0.7853981633974483
9.92551403682577,9.92551403682577,0.7853981633974483
10.102290732122407,10.102290732122407,0.7853981633974483
10.279067427419044,10.279067427419044,0.7853981633974483
10.45584412271568,10.45584412271568,0.7853981633974483
10.632620818012317,10.632620818012317,0.7853981633974483
10.809397513308953,10.809397513308953,0.7853981633974483
10.98617420860559,10.98617420860559,0.7853981633974483
11.162950903902226,11.162950903902226,0.7853981633974483
11.339727599198863,11.339727599198863,0.7853981633974483
11.5165042944955,11.5165042944955,0.7853981633974483
11.693280989792136,11.693280989792136,0.7853981633974483
11.870057685088772,11.870057685088772,0.7853981633974483
12.046834380385409,12.046834380385409,0.7853981633974483
12.223611075682046,12.223611075682046,0.7853981633974483
12.400387770978682,12.400387770978682,0.7853981633974483
12.577164466275319,12.577164466275319,0.7853981633974483
12.753941161571955,12.753941161571955,0.7853981633974483
12.930717856868592,12.930717856868592,0.7853981633974483
13.107494552165228,13.107494552165228,0.7853981633974483
13.284271247461865,13.284271247461865,0.7853981633974483
13.461047942758501,13.461047942758501,0.7853981633974483
13.637824638055138,13.637824638055138,0.7853981633974483
13.814601333351774,13.814601333351774,0.7853981633974483
13.99137802864841,13.99137802864841,0.7853981633974483
14.168154723945047,14.168154723945047,0.7853981633974483
14.344931419241684,14.344931419241684,0.7853981633974483
14.52170811453832,14.52170811453832,0.7853981633974483
14.698484809834957,14.698484809834957,0.7853981633974483
14.875261505131594,14.875261505131594,0.7853981633974483
15.05203820042823,15.05203820042823,0.7853981633974483
15.228814895724867,15.228814895724867,0.7853981633974483
15.405591591021503,15.405591591021503,0.7853981633974483
15.58236828631814,15.58236828631814,0.7853981633974483
15.759144981614776,15.759144981614776,0.7853981633974483
15.935921676911413,15.935921676911413,0.7853981633974483
16.11269837220805,16.11269837220805,0.7853981633974483
16.28947506750469,16.28947506750469,0.7853981633974483
16.466251762801328,16.466251762801328,0.7853981633974483
16.643028458097966,16.643028458097966,0.7853981633974483
16.819805153394604,16.819805153394604,0.7853981633974483
16.996581848691243,16.996581848691243,0.7853981633974483
17.17335854398788,17.17335854398788,0.7853981633974483
17.35013523928452,17.35013523928452,0.7853981633974483
17.526911934581157,17.526911934581157,0.7853981633974483
17.703688629877796,17.703688629877796,0.7853981633974483
17.880465325174434,17.880465325174434,0.7853981633974483
18.057242020471072,18.057242020471072,0.7853981633974483
18.23401871576771,18.23401871576771,0.7853981633974483
18.41079541106435,18.41079541106435,0.7853981633974483
18.587572106360987,18.587572106360987,0.7853981633974483
18.764348801657626,18.764348801657626,0.7853981633974483
18.941125496954264,18.941125496954264,0.7853981633974483
19.117902192250902,19.117902192250902,0.7853981633974483
19.29467888754754,19.29467888754754,0.7853981633974483
19.47145558284418,19.47145558284418,0.7853981633974483
19.648232278140817,19.648232278140817,0.7853981633974483
19.825008973437455,19.825008973437455,0.7853981633974483
20.001785668734094,20.001785668734094,0.7853981633974483
20.178562364030732,20.178562364030732,0.7853981633974483
20.35533905932737,20.35533905932737,0.7853981633974483
